mjd mjd_err count count_err exptime rate rate_err
59299.08383358076 0.03868772007263033 1.0000000149011612 2.347034252710259 2669.595084487379 0.0003745886485602303 0.0008791723757466166
59301.317597663 0.07268834537171642 0.4600000068545341 2.3437046184786947 1475.902840549049 0.00031167363746207715 0.0015879802884631727
59304.04021175692 0.009779641364730196 0.4600000068545341 2.3437046184786947 1683.16594475446 0.0002732945068714772 0.0013924382356848325
59306.02974142677 0.007762763310893206 -0.5400000080466271 1.8918908026144823 1336.046183427533 -0.00040417765100102666 0.001416036979920087
59397.033011193256 0.8024069978491752 42.560000783205034 6.6527588869975665 4078.091748451105 0.010436253867846327 0.0016313411510479976
59404.799691562934 0.007936883957881946 0.8200000122189521 2.3602062792383682 1366.01324758121 0.000600287013080525 0.0017278062884218501
59411.10466554933 0.007835312844690634 9.00000013411045 3.01874453710076 1348.532354349607 0.006673922286759759 0.0022385406826643706
59418.30605389291 0.23282484634546563 18.460000268248866 4.370034357507872 1141.279382302602 0.01617483024270943 0.003829066243789541
59425.37359930627 0.27083148877500207 5.820000086724758 2.4849189992297975 1366.023384253731 0.004260542062319284 0.001819089649469894
59434.4703951436 0.4052890618550009 24.460000364482404 5.009710607807343 1925.410404456416 0.012703785285396325 0.0026018923530340484
59442.39899377886 0.5058645954850363 38.28000057041645 6.255365743349982 1653.208689923548 0.023154971785314466 0.003783772600202857
59448.305972798815 0.24125334576820023 86.92000130555002 9.391187428240242 2065.257024406216 0.042086771902175454 0.00454722454264031
59456.89775484233 0.009199237432767404 67.28000100255012 8.25406572636844 1583.275075073836 0.04249419577290606 0.0052132859642115646
59462.61527023846 0.1395827187479881 139.8400023488961 11.932677921861304 1830.514489145373 0.07639382434726551 0.0065187563346916794
59470.34794765749 0.4985731206506898 36.820000623166564 6.097115955037678 641.8166419908896 0.05736841056185828 0.009499778528840678
59472.245971150434 0.20193702932738233 46.74000077098608 6.944551878497355 1503.382739939806 0.031089887843768583 0.00461928402794847
59477.018880054995 0.27208720023190835 92.7400013819337 9.707049057467916 1580.787634133367 0.05866695777436064 0.006140640809598437
59481.69800945664 0.5073869033549272 122.92000188688061 11.14425421015823 2045.30870907141 0.06009850803534078 0.00544869053787867
59487.468220666124 0.04014212349648005 171.48000285327436 13.208088540647523 1867.973187286961 0.09180003440109942 0.0070708127025264815
59492.54002146108 0.009271786737372167 188.56000303328037 13.793447830712974 1595.761662534648 0.1181630110938865 0.008643801987825663
59507.27451971613 0.07271206400400843 193.66000327403353 14.015034902388885 1618.246959832469 0.11967271255932557 0.008660627982171404
59514.51359303025 0.07113083367949002 194.74000346851616 14.008097782735213 1480.897347145527 0.13150135209836336 0.009459195676011056
59521.754893775316 0.20481260745873442 208.30000357971778 14.54255835907812 2010.327399485725 0.10361496522059262 0.007233925361012513
59528.71056690576 0.007472566830983851 211.0200039208381 14.606724614219752 1286.101455380154 0.1640772608086844 0.011357365745225912
59535.29373464696 0.07154285525757587 112.40000174939632 10.800370447938183 1813.033341854336 0.061995551408026366 0.00595707216111744
59542.75593448835 0.10438403530133655 302.8600051787451 17.542668134030055 1957.873999797109 0.1546882001651434 0.008960059807652571
59549.544014056795 0.07264362875139341 275.50000462681055 16.75738657147754 1967.863859399013 0.13999952451535363 0.008515521280316239
59556.18412384858 0.07629509206162766 357.7800070631452 19.07720124000893 2317.481152190607 0.1543831356405865 0.008231868993616685
59563.24901272723 0.03986053483458818 669.880013831059 26.021176259766346 2010.327279181111 0.33321938212166563 0.012943751263409131
59568.26470776532 0.007516096062317956 423.86000808875406 20.70616353073522 1293.593153630157 0.3276609859129922 0.01600670463710199
59573.70455050448 0.06976642504741903 642.420012402526 25.47556500850196 1395.990489237078 0.46018939051197594 0.01824909639780182
59578.55105088164 0.007965901040734025 917.5400178447366 30.45525928297922 1371.007811477211 0.6692449234524205 0.02221377517183129
59583.46957179622 0.00819805845094379 893.5400166022563 30.058656269883585 1410.964154482816 0.6332832862999134 0.02130362856801382
59588.16985674807 0.007907861690910067 793.6200169361148 28.32540232840268 1361.018765014942 0.5831073291097512 0.020811911677126444
59593.685476014856 0.008270607639133232 842.5400160502203 29.197993359386885 1423.450222167915 0.591899880255055 0.020512128140960446
59633.26149734187 0.17114996405143756 92.28000137507915 9.650367940536732 2594.67707263314 0.03556511997133856 0.0037192944132902477
59640.59132308701 0.4017168700665934 92.56000130335052 9.708717800444637 3888.279922665763 0.02380487082830507 0.0024969184301392696
59647.784347720575 0.105926592292235 96.74000151604415 9.910943524115106 2766.997881366776 0.03496208008235222 0.0035818399395447075
59654.39562260344 0.2724260138202226 13.100000195205212 3.76324331010237 2956.790367400773 0.004430479867506141 0.001272746066678554
59661.450177372884 0.43871745363867376 15.460000243035458 4.012131634496864 3263.963575498052 0.004736572539929891 0.001229220713311621
59668.49315982277 0.040863494723453186 14.820000220835208 3.8954874620313786 2354.939874393117 0.0062931543951432805 0.0016541770362758289
